,is_human,block_type,block_csv,correct,is_correct,response,reaction_time,flanker_type,flanker_correct_direction,stroop_text,stroop_color,participant,participant_type
3,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.32256007194519,congruent,left,-,-,1,main
4,TRUE,flanker,ft_b3.csv,j,FALSE,['f'],0.339784860610962,incongruent,right,-,-,1,main
5,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.381652116775513,congruent,left,-,-,1,main
6,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.563657999038696,congruent,left,-,-,1,main
7,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.341502904891968,congruent,left,-,-,1,main
8,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.333364963531494,neutral,left,-,-,1,main
9,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.330586194992065,neutral,right,-,-,1,main
10,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.370792865753174,congruent,right,-,-,1,main
11,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.449376821517944,congruent,left,-,-,1,main
12,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.333992958068848,neutral,right,-,-,1,main
13,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.323590993881226,congruent,right,-,-,1,main
14,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.33537220954895,incongruent,right,-,-,1,main
15,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.337033033370972,congruent,right,-,-,1,main
16,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.325001001358032,congruent,right,-,-,1,main
17,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.382431983947754,incongruent,left,-,-,1,main
18,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.35808801651001,congruent,left,-,-,1,main
19,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.299082040786743,neutral,left,-,-,1,main
20,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.283606052398682,neutral,left,-,-,1,main
21,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.358216047286987,incongruent,left,-,-,1,main
22,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.326825141906738,incongruent,left,-,-,1,main
23,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.368016958236694,incongruent,right,-,-,1,main
24,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.316205024719238,incongruent,right,-,-,1,main
25,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.259742021560669,incongruent,right,-,-,1,main
26,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.316658020019531,neutral,right,-,-,1,main
27,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.290626049041748,neutral,right,-,-,1,main
28,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.368502140045166,incongruent,left,-,-,1,main
29,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.269307136535645,incongruent,left,-,-,1,main
30,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.278405904769897,congruent,right,-,-,1,main
31,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.240240097045898,incongruent,right,-,-,1,main
32,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.345333814620972,neutral,left,-,-,1,main
33,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.336642980575561,congruent,right,-,-,1,main
34,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.290487051010132,congruent,right,-,-,1,main
35,TRUE,flanker,ft_b3.csv,f,FALSE,['j'],0.293942928314209,incongruent,left,-,-,1,main
36,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.352216958999634,neutral,right,-,-,1,main
37,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.386949062347412,congruent,left,-,-,1,main
38,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.402390956878662,incongruent,left,-,-,1,main
39,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.357635974884033,neutral,right,-,-,1,main
40,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.336077928543091,neutral,right,-,-,1,main
41,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.446277856826782,incongruent,right,-,-,1,main
42,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.368127107620239,incongruent,left,-,-,1,main
43,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.34177303314209,congruent,left,-,-,1,main
44,TRUE,flanker,ft_b3.csv,j,TRUE,['j'],0.321146965026856,congruent,right,-,-,1,main
45,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.322498083114624,neutral,left,-,-,1,main
46,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.314064025878906,neutral,left,-,-,1,main
47,TRUE,flanker,ft_b3.csv,f,TRUE,['f'],0.323585987091064,neutral,left,-,-,1,main
0,FALSE,stroop,st_b1.csv,r,TRUE,['r'],1.11564852065417,-,-,yellow,red,2,main
1,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.611261545280258,-,-,red,red,2,main
2,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.624911275513366,-,-,red,blue,2,main
3,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.485105719708889,-,-,yellow,yellow,2,main
4,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.696935791503648,-,-,green,red,2,main
5,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.79456669541745,-,-,blue,green,2,main
6,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.730523483765629,-,-,blue,green,2,main
7,FALSE,stroop,st_b1.csv,g,TRUE,['g'],1.15128633015578,-,-,yellow,green,2,main
8,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.629604390579793,-,-,green,green,2,main
9,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.614826746073878,-,-,green,blue,2,main
10,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.595110715997868,-,-,yellow,red,2,main
11,FALSE,stroop,st_b1.csv,b,TRUE,['b'],1.37484758960768,-,-,yellow,blue,2,main
12,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.457950276654225,-,-,green,yellow,2,main
13,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.746771382199053,-,-,red,blue,2,main
14,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.753201123360741,-,-,red,yellow,2,main
15,FALSE,stroop,st_b1.csv,g,TRUE,['g'],1.0776489841214,-,-,blue,green,2,main
16,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.876507963162081,-,-,green,blue,2,main
17,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.885605567795213,-,-,red,green,2,main
18,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.711680517882466,-,-,yellow,blue,2,main
19,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.29184134430665,-,-,yellow,yellow,2,main
20,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.803482760742836,-,-,blue,red,2,main
21,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.191927273145745,-,-,red,red,2,main
22,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.326487710518509,-,-,blue,blue,2,main
23,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.988999561397423,-,-,blue,yellow,2,main
24,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.576685429075391,-,-,blue,blue,2,main
25,FALSE,stroop,st_b1.csv,g,TRUE,['g'],1.00014221247202,-,-,red,green,2,main
26,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.604586625018385,-,-,green,yellow,2,main
27,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.71010631125065,-,-,blue,blue,2,main
28,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.800077806491026,-,-,red,red,2,main
29,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.773977864342246,-,-,yellow,green,2,main
30,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.849692978554681,-,-,blue,yellow,2,main
31,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.466098697032227,-,-,yellow,red,2,main
32,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.842226312533548,-,-,red,yellow,2,main
33,FALSE,stroop,st_b1.csv,y,TRUE,['y'],1.27823763593259,-,-,green,yellow,2,main
34,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.867408446867148,-,-,red,green,2,main
35,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.246623716233859,-,-,yellow,yellow,2,main
36,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.46734468934489,-,-,green,red,2,main
37,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.51326390036116,-,-,yellow,yellow,2,main
38,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.757361322918322,-,-,green,green,2,main
39,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.85428373505567,-,-,green,green,2,main
40,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.925614217562315,-,-,blue,blue,2,main
41,FALSE,stroop,st_b1.csv,g,TRUE,['g'],0.554475640653028,-,-,green,green,2,main
42,FALSE,stroop,st_b1.csv,b,TRUE,['b'],1.06552440489866,-,-,green,blue,2,main
43,FALSE,stroop,st_b1.csv,r,TRUE,['r'],1.08271751970561,-,-,blue,red,2,main
44,FALSE,stroop,st_b1.csv,y,TRUE,['y'],0.120195069943845,-,-,red,yellow,2,main
45,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.723224632026255,-,-,red,red,2,main
46,FALSE,stroop,st_b1.csv,b,TRUE,['b'],0.636858949459363,-,-,yellow,blue,2,main
47,FALSE,stroop,st_b1.csv,r,TRUE,['r'],0.221557176104388,-,-,blue,red,2,main
48,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.308607237537125,neutral,left,-,-,2,main
49,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.336189748140923,incongruent,left,-,-,2,main
50,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.316029118204693,congruent,left,-,-,2,main
51,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.399200571281337,neutral,right,-,-,2,main
52,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.320542003950809,congruent,left,-,-,2,main
53,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.364902496463742,neutral,left,-,-,2,main
54,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.401912275530716,congruent,right,-,-,2,main
55,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.336403878791246,congruent,right,-,-,2,main
56,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.318489445858234,incongruent,right,-,-,2,main
57,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.406928727002725,congruent,left,-,-,2,main
58,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.283055797215349,incongruent,left,-,-,2,main
59,FALSE,flanker,ft_b1.csv,f,FALSE,['j'],0.396186871501921,neutral,left,-,-,2,main
60,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.373485218269863,neutral,right,-,-,2,main
61,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.364405767322521,congruent,right,-,-,2,main
62,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.395802829642037,congruent,right,-,-,2,main
63,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.354564730153746,congruent,right,-,-,2,main
64,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.341827678367109,incongruent,left,-,-,2,main
65,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.375925132858554,congruent,right,-,-,2,main
66,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.333886086975746,incongruent,right,-,-,2,main
67,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.384125380119094,incongruent,left,-,-,2,main
68,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.328256938868235,neutral,right,-,-,2,main
69,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.364044567103198,congruent,left,-,-,2,main
70,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.376615745955645,incongruent,right,-,-,2,main
71,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.411087744061975,neutral,right,-,-,2,main
72,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.374883045700189,neutral,right,-,-,2,main
73,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.399882009550427,congruent,right,-,-,2,main
74,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.34977043844299,incongruent,right,-,-,2,main
75,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.379206923327534,neutral,right,-,-,2,main
76,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.380247240733342,congruent,left,-,-,2,main
77,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.374003232142343,incongruent,right,-,-,2,main
78,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.424717013241453,incongruent,right,-,-,2,main
79,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.403674208333348,congruent,left,-,-,2,main
80,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.306967799731829,incongruent,right,-,-,2,main
81,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.355804605199611,incongruent,left,-,-,2,main
82,FALSE,flanker,ft_b1.csv,f,FALSE,['j'],0.330830892631311,neutral,left,-,-,2,main
83,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.394755204426852,incongruent,left,-,-,2,main
84,FALSE,flanker,ft_b1.csv,f,FALSE,['j'],0.365663272786058,congruent,left,-,-,2,main
85,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.418317376877085,neutral,right,-,-,2,main
86,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.430645821747226,congruent,left,-,-,2,main
87,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.347969169036257,neutral,left,-,-,2,main
88,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.370648752383565,neutral,left,-,-,2,main
89,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.314271834525449,congruent,right,-,-,2,main
90,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.379618856847763,incongruent,left,-,-,2,main
91,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.275485138768351,incongruent,left,-,-,2,main
92,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.360437605350926,neutral,left,-,-,2,main
93,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.409449534904774,neutral,right,-,-,2,main
94,FALSE,flanker,ft_b1.csv,j,TRUE,['j'],0.42322955783205,incongruent,right,-,-,2,main
95,FALSE,flanker,ft_b1.csv,f,TRUE,['f'],0.337912606586515,neutral,left,-,-,2,main
96,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.343581959234733,-,-,green,yellow,2,main
97,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.4756820422867,-,-,red,yellow,2,main
98,FALSE,stroop,st_b2.csv,b,TRUE,['b'],1.19427418186272,-,-,red,blue,2,main
99,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.862606841538396,-,-,blue,red,2,main
100,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.609627901101679,-,-,blue,blue,2,main
101,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.209135931955743,-,-,blue,blue,2,main
102,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.88377351977262,-,-,green,green,2,main
103,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.874837617399323,-,-,yellow,yellow,2,main
104,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.67975497453326,-,-,green,green,2,main
105,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.849430460341486,-,-,red,red,2,main
106,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.947369250770345,-,-,yellow,yellow,2,main
107,FALSE,stroop,st_b2.csv,r,TRUE,['r'],1.10994998784934,-,-,red,red,2,main
108,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.690973036641857,-,-,green,blue,2,main
109,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.90323124301549,-,-,red,green,2,main
110,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.918554097203914,-,-,yellow,green,2,main
111,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.514858269449463,-,-,yellow,yellow,2,main
112,FALSE,stroop,st_b2.csv,g,TRUE,['g'],1.35599063090636,-,-,blue,green,2,main
113,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.891540770231558,-,-,red,blue,2,main
114,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.546032416056936,-,-,red,red,2,main
115,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.958603137826247,-,-,red,red,2,main
116,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.811029646338993,-,-,red,green,2,main
117,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.165447295556223,-,-,green,red,2,main
118,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.545761590067399,-,-,yellow,blue,2,main
119,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.840081226328218,-,-,yellow,yellow,2,main
120,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.711132835366027,-,-,yellow,red,2,main
121,FALSE,stroop,st_b2.csv,g,TRUE,['g'],1.17226501867816,-,-,green,green,2,main
122,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.110571317149183,-,-,blue,green,2,main
123,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.571772851509,-,-,blue,red,2,main
124,FALSE,stroop,st_b2.csv,b,TRUE,['b'],1.48500741546577,-,-,blue,blue,2,main
125,FALSE,stroop,st_b2.csv,y,TRUE,['y'],1.07994070353521,-,-,yellow,yellow,2,main
126,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.594973257694601,-,-,yellow,blue,2,main
127,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.141255928941942,-,-,green,green,2,main
128,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.974834726284264,-,-,green,blue,2,main
129,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.908380621226792,-,-,green,green,2,main
130,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.521394196144545,-,-,red,red,2,main
131,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.588988511638675,-,-,blue,yellow,2,main
132,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.690004654136122,-,-,blue,blue,2,main
133,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.776524623702651,-,-,blue,yellow,2,main
134,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.466094400985706,-,-,green,red,2,main
135,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.712651807878664,-,-,yellow,red,2,main
136,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.537386831804162,-,-,yellow,yellow,2,main
137,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.47861738914963,-,-,green,yellow,2,main
138,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.631386172653957,-,-,yellow,green,2,main
139,FALSE,stroop,st_b2.csv,r,TRUE,['r'],0.90812423609322,-,-,red,red,2,main
140,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.479257570164668,-,-,blue,blue,2,main
141,FALSE,stroop,st_b2.csv,y,TRUE,['y'],0.808963157024966,-,-,red,yellow,2,main
142,FALSE,stroop,st_b2.csv,g,TRUE,['g'],0.735411546674155,-,-,green,green,2,main
143,FALSE,stroop,st_b2.csv,b,TRUE,['b'],0.87858289795369,-,-,blue,blue,2,main
144,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.428312920655195,neutral,left,-,-,2,main
145,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.393697937877101,neutral,right,-,-,2,main
146,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.374526412463665,congruent,right,-,-,2,main
147,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.331155470693848,incongruent,right,-,-,2,main
148,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.289547390107852,congruent,left,-,-,2,main
149,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.414221242871448,incongruent,right,-,-,2,main
150,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.360723617284071,neutral,left,-,-,2,main
151,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.35542255772034,incongruent,right,-,-,2,main
152,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.436087434497702,congruent,left,-,-,2,main
153,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.325756878654057,incongruent,left,-,-,2,main
154,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.396599229398741,neutral,right,-,-,2,main
155,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.350825352186468,incongruent,left,-,-,2,main
156,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.323116067752185,incongruent,left,-,-,2,main
157,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.338845025141176,incongruent,right,-,-,2,main
158,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.40272799190638,neutral,right,-,-,2,main
159,FALSE,flanker,ft_b2.csv,f,FALSE,['j'],0.40520739068002,congruent,left,-,-,2,main
160,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.362043442147961,neutral,left,-,-,2,main
161,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.357755936045522,neutral,right,-,-,2,main
162,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.325339029971378,congruent,right,-,-,2,main
163,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.343101401189513,congruent,left,-,-,2,main
164,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.411266202598162,incongruent,right,-,-,2,main
165,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.38698320019481,congruent,right,-,-,2,main
166,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.382074109220511,incongruent,left,-,-,2,main
167,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.385359024511652,congruent,right,-,-,2,main
168,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.345114803036285,congruent,left,-,-,2,main
169,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.395866522565636,incongruent,left,-,-,2,main
170,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.432739095435987,incongruent,left,-,-,2,main
171,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.389861841072837,neutral,left,-,-,2,main
172,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.429397248440026,congruent,left,-,-,2,main
173,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.261483676144261,neutral,right,-,-,2,main
174,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.340259963122208,congruent,right,-,-,2,main
175,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.384427115986346,congruent,left,-,-,2,main
176,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.32799130645472,neutral,left,-,-,2,main
177,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.337703867245933,congruent,right,-,-,2,main
178,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.400565053460283,congruent,right,-,-,2,main
179,FALSE,flanker,ft_b2.csv,f,FALSE,['j'],0.375752240385097,congruent,left,-,-,2,main
180,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.375988758857983,incongruent,left,-,-,2,main
181,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.300076437409289,neutral,right,-,-,2,main
182,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.391838257436791,neutral,right,-,-,2,main
183,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.444414125985909,neutral,left,-,-,2,main
184,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.360479908823702,incongruent,right,-,-,2,main
185,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.346128811723076,congruent,right,-,-,2,main
186,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.342209289147991,neutral,left,-,-,2,main
187,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.388281151282823,neutral,left,-,-,2,main
188,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.369589097624373,incongruent,right,-,-,2,main
189,FALSE,flanker,ft_b2.csv,f,TRUE,['f'],0.393962246372963,incongruent,left,-,-,2,main
190,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.35867445052915,neutral,right,-,-,2,main
191,FALSE,flanker,ft_b2.csv,j,TRUE,['j'],0.327085483296091,incongruent,right,-,-,2,main
192,FALSE,stroop,st_b3.csv,b,TRUE,['b'],1.06512330213627,-,-,red,blue,2,main
193,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.459559869227657,-,-,green,red,2,main
194,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.299069802980599,-,-,green,green,2,main
195,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.303030504485184,-,-,green,blue,2,main
196,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.535059394276139,-,-,yellow,blue,2,main
197,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.993719241998779,-,-,red,red,2,main
198,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.585896798833365,-,-,yellow,yellow,2,main
199,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.848023119216602,-,-,yellow,yellow,2,main
200,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.159541941499327,-,-,red,yellow,2,main
201,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.754318324950199,-,-,green,blue,2,main
202,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.703519130139153,-,-,yellow,red,2,main
203,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.764237538003861,-,-,blue,blue,2,main
204,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.457014052669469,-,-,green,green,2,main
205,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.841094902938931,-,-,blue,blue,2,main
206,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.750568023477712,-,-,yellow,yellow,2,main
207,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.698847268554923,-,-,green,yellow,2,main
208,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.799343173183996,-,-,blue,green,2,main
209,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.818170505455001,-,-,green,green,2,main
210,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.357705147212367,-,-,yellow,blue,2,main
211,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.688841783163015,-,-,red,red,2,main
212,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.700601397622739,-,-,yellow,green,2,main
213,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.508237025272044,-,-,red,yellow,2,main
214,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.492082151435433,-,-,green,yellow,2,main
215,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.745416674694375,-,-,blue,blue,2,main
216,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.675207874364763,-,-,red,red,2,main
217,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.737027653887835,-,-,blue,red,2,main
218,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.460592804057661,-,-,blue,blue,2,main
219,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.491990365521669,-,-,green,green,2,main
